id,timestamp,team1Name,team2Name,score,referees,linesmen,coachTeam1,coachTeam2,shotsPeriod1Team1,shotsPeriod1Team2,shotsPeriod2Team1,shotsPeriod2Team2,shotsPeriod3Team1,shotsPeriod3Team2,shotsOnGoalPeriod1Team1,shotsOnGoalPeriod1Team2,shotsOnGoalPeriod2Team1,shotsOnGoalPeriod2Team2,shotsOnGoalPeriod3Team1,shotsOnGoalPeriod3Team2,shotsOnGoalOvertimeTeam1,shotsOnGoalOvertimeTeam2,blockedShotsPeriod1Team1,blockedShotsPeriod1Team2,blockedShotsPeriod2Team1,blockedShotsPeriod2Team2,blockedShotsPeriod3Team1,blockedShotsPeriod3Team2,hitsPeriod1Team1,hitsPeriod1Team2,hitsPeriod2Team1,hitsPeriod2Team2,hitsPeriod3Team1,hitsPeriod3Team2,faceoffsWonPeriod1Team1,faceoffsWonPeriod1Team2,faceoffsWonPeriod2Team1,faceoffsWonPeriod2Team2,faceoffsWonPeriod3Team1,faceoffsWonPeriod3Team2,powerplayTimesTeam1,powerplayTimesTeam2,powerplayScoredTimesTeam1,powerplayScoredTimesTeam2,penaltykillTimesTeam1,penaltykillTimesTeam2,penaltykillAgainstTimesTeam1,penaltykillAgainstTimesTeam2,scored5vs5Team1,scored5vs5Team2,against5vs5Team1,against5vs5Team2,url
615,29.12.2015,Авангард,Северсталь,0:0 1:0 3:0,"Главные судьи: Алексей Васильев, Сергей Гусев","Линейные судьи: Сергей Мисюрь, Александр Нестеров",Тренер: Евгений Корноухов,Тренер: Дмитрий Юшкевич,18.0,13.0,25.0,11.0,12.0,11.0,11,4,12,7,8,4,0.0,0.0,6,4,2,2,2,0,4,5,7,5,2,1,7.0,6.0,6.0,5.0,10.0,6.0,2,3,1,0,3,2,0,1,3,0,0,3,http://www.khl.ru/game/309/46515/protocol/
611,28.12.2015,Трактор,Медвешчак,1:0 0:0 0:1 0:0 1:0,"Главные судьи: Сергей Беляев, Евгений Гамалей","Линейные судьи: Андрей Матюша, Яков Палей",Тренер: Анвар Гатиятулин,Тренер: Горди Дуайер,17.0,14.0,27.0,13.0,11.0,21.0,13,10,13,8,8,13,3,1,2,2,2,7,6,1,7,4,3,11,8,8,9.0,14.0,9.0,14.0,10.0,8.0,4,6,1,0,6,4,0,1,1,0,0,1,http://www.khl.ru/game/309/46508/protocol/
617,29.12.2015,Лада,Адмирал,0:0 1:2 0:3,"Главные судьи: Денис Бондарь, Александр Соин","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Артис Аболс,Тренер: Александр Андриевский,9.0,25.0,12.0,15.0,21.0,15.0,2,17,9,9,11,9,0.0,0.0,3,2,4,0,2,3,7,5,7,9,6,2,7.0,10.0,10.0,11.0,15.0,8.0,2,7,0,0,7,2,0,0,5,0,0,5,http://www.khl.ru/game/309/46516/protocol/
609,28.12.2015,Металлург Мг,Динамо Мск,1:1 0:0 1:0,"Главные судьи: Роман Гофман, Денис Наумов","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Илья Воробьёв,Тренер: Харийс Витолиньш,13.0,16.0,26.0,19.0,14.0,19.0,9,7,13,11,7,10,0.0,0.0,4,2,5,7,4,3,7,6,10,2,3,3,10.0,9.0,7.0,7.0,10.0,8.0,3,4,1,0,4,3,0,1,1,1,1,1,http://www.khl.ru/game/309/46509/protocol/
606,27.12.2015,Ак Барс,Адмирал,1:1 0:1 1:1,"Главные судьи: Анатолий Захаров, Юрий Оскирко","Линейные судьи: Александр Захаренков, Иван Назаров",Тренер: Зинэтула Билялетдинов,Тренер: Александр Андриевский,17.0,16.0,21.0,21.0,15.0,14.0,10,8,9,12,9,7,0.0,0.0,4,4,5,2,5,1,11,10,1,3,2,1,12.0,8.0,10.0,11.0,14.0,10.0,4,2,1,0,2,4,0,1,2,1,1,2,http://www.khl.ru/game/309/46507/protocol/
607,27.12.2015,Локомотив,Сибирь,2:0 0:0 0:0,"Главные судьи: Денис Бондарь, Сергей Кулаков","Линейные судьи: Юрий Иванов, Александр Нестеров",Тренер: Алексей Кудашов,Тренер: Андрей Скабелка,20.0,20.0,16.0,11.0,12.0,18.0,11,6,10,2,6,8,0.0,0.0,7,4,3,3,4,4,6,6,7,7,3,3,16.0,8.0,11.0,7.0,8.0,5.0,6,2,0,0,2,6,0,0,1,0,0,1,http://www.khl.ru/game/309/46506/protocol/
605,27.12.2015,Лада,Амур,0:1 1:0 3:0,"Главные судьи: Рафаэль Кадыров, Антон Лаврентьев","Линейные судьи: Евгений Литвинов, Антон Понамаренко",Тренер: Артис Аболс,Тренер: Андрей Николишин,14.0,16.0,18.0,13.0,16.0,13.0,8,13,11,10,9,6,0.0,0.0,1,5,1,3,0,4,8,5,6,6,2,3,6.0,8.0,12.0,11.0,6.0,14.0,3,4,0,0,4,3,0,0,4,1,1,4,http://www.khl.ru/game/309/46504/protocol/
603,27.12.2015,Авангард,ЦСКА,0:0 0:0 0:3,"Главные судьи: Алексей Белов, Виктор Гашилов","Линейные судьи: Роман Шиханов, Глеб Лазарев",Тренер: Евгений Корноухов,Тренер: Дмитрий Квартальнов,7.0,17.0,11.0,18.0,8.0,16.0,3,9,5,11,5,13,0.0,0.0,3,2,6,3,0,3,4,4,5,3,1,0,7.0,7.0,7.0,12.0,12.0,10.0,3,3,1,0,3,3,0,1,2,0,0,2,http://www.khl.ru/game/309/46503/protocol/
604,27.12.2015,Барыс,Северсталь,2:0 1:1 0:2 1:0,"Главные судьи: Александр Сергеев, Роман Щенёв","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Андрей Назаров,Тренер: Дмитрий Юшкевич,17.0,19.0,14.0,20.0,5,8,9,6,10,6,2,9,1,0,5,5,4,3,4,0,3,2,4,2,5,2,12.0,10.0,10.0,9.0,15,14,4,5,2,1,5,4,1,2,2,1,1,2,http://www.khl.ru/game/309/46502/protocol/
602,26.12.2015,Слован,Торпедо,1:0 1:0 1:0,"Главные судьи: Роман Гофман, Константин Оленин","Линейные судьи: Торнике Кучава, Никита Новиков",Тренер: Милош Ржига,Тренер: Петерис Скудра,11.0,15.0,15.0,26.0,11.0,19.0,4,10,10,10,5,10,0.0,0.0,5,7,6,4,3,5,5,2,2,2,3,2,7.0,12.0,10.0,13.0,13.0,6.0,5,6,2,0,6,5,0,2,1,0,0,1,http://www.khl.ru/game/309/46501/protocol/
601,26.12.2015,Нефтехимик,Витязь,3:0 0:3 2:0,"Главные судьи: Михаил Бутурлин, Александр Соин","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Владимир Крикунов,Тренер: Равиль Якубов,32.0,7.0,25.0,24.0,21.0,23.0,13,5,9,15,11,15,0.0,0.0,1,6,3,6,4,3,4,5,5,5,8,5,10.0,8.0,11.0,15.0,11.0,8.0,2,7,0,0,7,2,0,0,5,3,3,5,http://www.khl.ru/game/309/46500/protocol/
608,27.12.2015,ХК Сочи,Металлург Нк,1:1 0:0 1:1 0:1,"Главные судьи: Артур Кулёв, Ильдар Сафиуллов","Линейные судьи: Никита Шалагин, Дмитрий Шишло",Тренер: Вячеслав Буцаев,Тренер: Николай Соловьёв,28.0,13.0,19.0,14.0,18.0,10.0,19,9,12,8,9,7,2,5,0,3,2,4,3,4,7,3,5,5,4,2,13.0,8.0,12.0,8.0,12.0,10.0,5,4,1,0,4,5,0,1,2,2,2,2,http://www.khl.ru/game/309/46505/protocol/
595,25.12.2015,Локомотив,Адмирал,1:0 2:0 0:0,"Главные судьи: Ильдар Сафиуллов, Рафаэль Кадыров","Линейные судьи: Никита Вилюгин, Антон Понамаренко",Тренер: Алексей Кудашов,Тренер: Александр Андриевский,18.0,8.0,20.0,13.0,12.0,17.0,10,4,13,9,6,8,0.0,0.0,3,4,1,4,8,3,6,3,1,6,5,2,9.0,6.0,10.0,9.0,10.0,10.0,4,3,0,0,3,4,0,0,3,0,0,3,http://www.khl.ru/game/309/46495/protocol/
593,24.12.2015,Медвешчак,Динамо Мн,1:1 0:1 1:0 1:0,"Главные судьи: Алексей Васильев, Александр Соин","Линейные судьи: Дмитрий Головлёв, Дмитрий Сивов",Тренер: Горди Дуайер,Тренер: Андрей Ковалёв,17.0,10.0,18.0,17.0,15.0,10.0,11,5,11,11,6,5,2,0,2,4,1,5,2,5,8,5,10,6,5,10,11.0,10.0,12.0,10.0,11.0,3.0,4,6,1,0,6,4,0,1,1,1,1,1,http://www.khl.ru/game/309/46492/protocol/
597,25.12.2015,ЦСКА,Лада,1:1 0:1 0:0,"Главные судьи: Сергей Беляев, Эдуард Ибатулин","Линейные судьи: Максим Берсенёв, Евгений Юдин",Тренер: Дмитрий Квартальнов,Тренер: Артис Аболс,25.0,11.0,17.0,22.0,17.0,9.0,12,4,12,13,11,4,0.0,0.0,4,3,4,1,1,4,3,10,12,1,6,7,12.0,10.0,16.0,12.0,7.0,7.0,4,3,1,0,3,4,0,1,2,0,0,2,http://www.khl.ru/game/309/46496/protocol/
599,26.12.2015,Салават Юлаев,СКА,0:0 1:0 0:1 1:0,"Главные судьи: Вячеслав Буланов, Денис Наумов","Линейные судьи: Алексей Медведев, Станислав Раминг",Тренер: Игорь Захаркин,Тренер: Сергей Зубов,22.0,18.0,19.0,18.0,10.0,24.0,10,9,12,9,7,12,3,2,5,6,4,2,3,1,5,3,3,3,0,4,9.0,8.0,6.0,14.0,12.0,7.0,6,5,1,0,5,6,0,1,1,0,0,1,http://www.khl.ru/game/309/46498/protocol/
594,25.12.2015,Северсталь,Ак Барс,2:1 1:2 0:0 0:1,"Главные судьи: Яков Деев, Юрий Оскирко","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Дмитрий Юшкевич,Тренер: Зинэтула Билялетдинов,19.0,22.0,11.0,32.0,5.0,21.0,12,8,6,17,3,10,0,2,8,4,2,3,8,2,4,3,4,3,5,4,10.0,12.0,11.0,9.0,8.0,14.0,7,2,2,0,2,7,0,2,2,3,3,2,http://www.khl.ru/game/309/46493/protocol/
596,25.12.2015,ХК Сочи,Амур,2:3 0:0 4:1,"Главные судьи: Евгений Гамалей, Юрий Цыплаков","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Вячеслав Буцаев,Тренер: Андрей Николишин,7.0,32.0,21.0,22.0,23.0,17.0,4,17,14,9,14,4,0.0,0.0,6,2,9,3,9,3,6,8,9,5,7,8,8.0,11.0,10.0,9.0,8.0,14.0,3,4,2,1,4,3,1,2,4,3,3,4,http://www.khl.ru/game/309/46494/protocol/
598,26.12.2015,Металлург Мг,Спартак,3:0 1:0 0:0,"Главные судьи: Эдуард Одиньш, Владислав Киселёв","Линейные судьи: Дмитрий Парфёнов, Александр Сысуев",Тренер: Илья Воробьёв,Тренер: Герман Титов,21.0,15.0,17.0,20.0,20.0,11.0,14,6,10,11,12,3,0.0,0.0,5,5,4,0,3,2,3,6,6,5,5,5,10.0,8.0,12.0,10.0,6.0,7.0,3,3,1,0,3,3,0,1,3,0,0,3,http://www.khl.ru/game/309/46497/protocol/
600,26.12.2015,Югра,Динамо Мск,0:1 0:3 2:1,"Главные судьи: Сергей Гусев, Алексей Раводин","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Павел Езовских,Тренер: Харийс Витолиньш,10.0,14.0,12.0,20.0,19.0,12.0,4,3,7,13,11,7,0.0,0.0,6,2,3,3,2,6,7,4,6,2,8,0,6.0,7.0,8.0,12.0,20.0,11.0,4,2,1,0,2,4,0,1,5,1,1,5,http://www.khl.ru/game/309/46499/protocol/
589,24.12.2015,Салават Юлаев,Спартак,0:1 0:1 1:0,"Главные судьи: Денис Бондарь, Роман Гофман","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Игорь Захаркин,Тренер: Герман Титов,15.0,35.0,26.0,22.0,29.0,10.0,11,19,10,15,15,3,0.0,0.0,9,1,4,11,4,10,7,9,6,9,7,7,8.0,9.0,11.0,9.0,9.0,8.0,5,3,0,0,3,5,0,0,1,1,1,1,http://www.khl.ru/game/309/46490/protocol/
590,24.12.2015,Сибирь,Барыс,1:1 2:0 2:0,"Главные судьи: Вячеслав Буланов, Анатолий Захаров","Линейные судьи: Торнике Кучава, Никита Новиков",Тренер: Андрей Скабелка,Тренер: Андрей Назаров,27.0,28.0,18.0,31.0,14.0,25.0,17,15,10,20,11,12,0.0,0.0,7,5,5,3,5,1,8,7,7,10,6,11,11.0,16.0,11.0,15.0,10.0,14.0,4,7,2,0,7,4,0,2,3,0,0,3,http://www.khl.ru/game/309/46488/protocol/
592,24.12.2015,Югра,Витязь,0:1 2:1 0:1,"Главные судьи: Алексей Раводин, Владислав Киселёв","Линейные судьи: Александр Садовников, Иван Сазонов",Тренер: Павел Езовских,Тренер: Равиль Якубов,21.0,15.0,25.0,9.0,26.0,11.0,16,11,11,6,15,7,0.0,0.0,0,1,1,8,1,4,3,1,2,1,4,1,11.0,8.0,7.0,11.0,15.0,13.0,0,5,0,0,5,0,0,0,2,2,2,2,http://www.khl.ru/game/309/46491/protocol/
586,23.12.2015,ЦСКА,Ак Барс,2:1 0:0 0:0,"Главные судьи: Антти Боман, Антонин Йерабек","Линейные судьи: Глеб Лазарев, Яков Палей",Тренер: Дмитрий Квартальнов,Тренер: Зинэтула Билялетдинов,25.0,8.0,25.0,17.0,15.0,15.0,16,6,12,8,6,6,0.0,0.0,0,4,5,6,3,2,14,6,0,9,4,4,8.0,13.0,7.0,11.0,9.0,10.0,6,6,1,0,6,6,0,1,2,0,0,2,http://www.khl.ru/game/309/46485/protocol/
588,24.12.2015,Металлург Мг,СКА,1:2 0:3 3:0,"Главные судьи: Виктор Гашилов, Константин Оленин","Линейные судьи: Сергей Мисюрь, Роман Шиханов",Тренер: Илья Воробьёв,Тренер: Сергей Зубов,16.0,15.0,21.0,20.0,23.0,12.0,11,7,13,14,12,7,0.0,0.0,6,2,1,4,1,7,8,2,8,5,4,3,11.0,10.0,9.0,9.0,14.0,8.0,5,7,2,2,7,5,2,2,3,2,2,3,http://www.khl.ru/game/309/46489/protocol/
587,24.12.2015,Металлург Нк,Авангард,1:2 1:0 1:1 0:0 0:1,"Главные судьи: Эдуард Одиньш, Михаил Бутурлин","Линейные судьи: Дмитрий Голяк, Андрей Матюша",Тренер: Николай Соловьёв,Тренер: Евгений Корноухов,17.0,15.0,20.0,23.0,11.0,12.0,7,9,11,15,4,5,2,3,6,5,8,5,4,4,3,2,3,6,0,1,10.0,9.0,9.0,17.0,8.0,8.0,3,7,1,1,7,3,1,1,2,2,2,2,http://www.khl.ru/game/309/46486/protocol/
585,23.12.2015,ХК Сочи,Адмирал,0:0 1:3 0:1,"Главные судьи: Владимир Букин, Сергей Гусев","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Вячеслав Буцаев,Тренер: Александр Андриевский,21.0,13.0,27.0,26.0,26.0,12.0,11,5,12,17,15,8,0.0,0.0,3,7,5,6,1,5,7,4,5,2,3,0,11.0,9.0,10.0,10.0,12.0,5.0,5,3,0,0,3,5,0,0,4,0,0,4,http://www.khl.ru/game/309/46483/protocol/
591,24.12.2015,Трактор,Динамо Мск,0:1 2:1 1:1 1:0,"Главные судьи: Алексей Белов, Сергей Кулаков","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Анвар Гатиятулин,Тренер: Харийс Витолиньш,15.0,20.0,14.0,20.0,23.0,20.0,8,14,6,11,9,8,1,0,1,3,5,4,4,5,6,9,5,8,2,5,7.0,8.0,9.0,9.0,8.0,10.0,3,4,1,1,4,3,1,1,2,2,2,2,http://www.khl.ru/game/309/46487/protocol/
578,22.12.2015,Югра,Автомобилист,1:2 2:0 0:0,"Главные судьи: Владислав Киселёв, Юрий Цыплаков","Линейные судьи: Александр Садовников, Иван Сазонов",Тренер: Павел Езовских,Тренер: Андрей Разин,16.0,19.0,14.0,17.0,17.0,17.0,7,10,6,6,10,9,0.0,0.0,4,3,6,5,2,4,2,0,3,0,3,1,9.0,11.0,7.0,12.0,11.0,8.0,4,3,1,0,3,4,0,1,1,2,2,1,http://www.khl.ru/game/309/46477/protocol/
577,22.12.2015,Сибирь,Авангард,0:2 0:0 0:1,"Главные судьи: Роман Гофман, Александр Сергеев","Линейные судьи: Сергей Мисюрь, Роман Шиханов",Тренер: Андрей Скабелка,Тренер: Евгений Корноухов,19.0,27.0,23.0,13.0,22.0,13.0,9,13,9,7,15,10,0.0,0.0,6,7,4,6,3,3,4,7,6,4,5,5,8.0,15.0,12.0,11.0,2.0,18.0,3,5,0,0,5,3,0,0,3,0,0,3,http://www.khl.ru/game/309/46474/protocol/
582,22.12.2015,Медвешчак,Динамо Р,0:0 0:1 0:2,"Главные судьи: Алексей Васильев, Сергей Кулаков","Линейные судьи: Дмитрий Головлёв, Дмитрий Сивов",Тренер: Горди Дуайер,Тренер: Кари Хейккиля,15.0,22.0,18.0,10.0,14.0,18.0,4,12,8,5,12,12,0.0,0.0,1,5,1,5,0,1,9,4,9,12,3,9,15.0,4.0,14.0,7.0,16.0,11.0,2,2,1,0,2,2,0,1,2,0,0,2,http://www.khl.ru/game/309/46481/protocol/
580,22.12.2015,Спартак,Йокерит,0:2 0:0 1:1,"Главные судьи: Алексей Белов, Виктор Гашилов","Линейные судьи: Глеб Лазарев, Яков Палей",Тренер: Герман Титов,Тренер: Эркка Вестерлунд,9.0,11.0,22.0,9.0,15.0,15.0,4,5,12,3,9,6,0.0,0.0,2,2,4,6,2,3,11,3,8,8,8,4,9.0,10.0,10.0,8.0,6.0,11.0,1,4,0,0,4,1,0,0,3,1,1,3,http://www.khl.ru/game/309/46480/protocol/
583,23.12.2015,Северсталь,Лада,1:0 1:0 1:3 0:0 1:0,"Главные судьи: Артур Кулёв, Ильдар Сафиуллов","Линейные судьи: Никита Вилюгин, Антон Понамаренко",Тренер: Дмитрий Юшкевич,Тренер: Артис Аболс,18.0,7.0,17.0,20.0,24.0,12.0,11,5,9,10,11,6,2,0,1,4,4,4,1,5,3,3,4,3,3,4,11.0,5.0,14.0,8.0,15.0,5.0,4,2,1,0,2,4,0,1,2,3,3,2,http://www.khl.ru/game/309/46482/protocol/
584,23.12.2015,Локомотив,Амур,1:0 0:0 3:1,"Главные судьи: Эдуард Ибатулин, Роман Щенёв","Линейные судьи: Максим Берсенёв, Евгений Юдин",Тренер: Алексей Кудашов,Тренер: Андрей Николишин,18.0,18.0,18.0,18.0,15.0,14.0,13,8,11,6,9,8,0.0,0.0,5,3,6,4,5,3,6,7,5,9,3,3,14.0,7.0,12.0,9.0,10.0,6.0,6,2,0,0,2,6,0,0,2,1,1,2,http://www.khl.ru/game/309/46484/protocol/
579,22.12.2015,Слован,Динамо Мн,1:0 1:2 2:0,"Главные судьи: Рафаэль Кадыров, Денис Наумов","Линейные судьи: Дмитрий Парфёнов, Александр Сысуев",Тренер: Милош Ржига,Тренер: Андрей Ковалёв,16.0,5.0,15.0,17.0,11.0,27.0,9,4,9,12,10,15,0.0,0.0,0,5,5,0,9,5,4,5,1,4,4,2,12.0,7.0,6.0,18.0,8.0,14.0,8,6,3,2,6,8,2,3,0,0,0,0,http://www.khl.ru/game/309/46479/protocol/
581,22.12.2015,Торпедо,СКА,1:2 1:2 3:1 1:0,"Главные судьи: Алексей Раводин, Антонин Йерабек","Линейные судьи: Сергей Шелянин, Александр Захаренков",Тренер: Петерис Скудра,Тренер: Сергей Зубов,17.0,15.0,13.0,12.0,25.0,11.0,12,8,10,7,15,5,3,0,2,1,1,4,2,5,4,9,1,5,2,2,10.0,15.0,14.0,14.0,14.0,8.0,4,4,2,1,4,4,1,2,3,3,3,3,http://www.khl.ru/game/309/46478/protocol/
572,13.12.2015,Динамо Р,Динамо Мн,0:2 2:1 1:2,"Главные судьи: Алексей Белов, Даниэль Конц","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Кари Хейккиля,Тренер: Андрей Ковалёв,14.0,20.0,28.0,15.0,14.0,15.0,6,12,16,12,7,9,0.0,0.0,1,3,0,4,2,5,5,4,5,1,7,2,12.0,7.0,10.0,10.0,5.0,13.0,5,1,3,0,1,5,0,3,2,3,3,2,http://www.khl.ru/game/309/46471/protocol/
573,14.12.2015,Йокерит,Медвешчак,1:0 1:1 2:0,"Главные судьи: Алексей Анисимов, Роман Гофман","Линейные судьи: Александр Нестеров, Юрий Иванов",Тренер: Эркка Вестерлунд,Тренер: Горди Дуайер,14.0,18.0,19.0,25.0,13.0,15.0,6,9,8,14,7,6,0.0,0.0,3,0,5,2,3,2,6,8,0,3,5,5,9.0,7.0,10.0,10.0,10.0,4.0,3,5,1,1,5,3,1,1,2,0,0,2,http://www.khl.ru/game/309/46472/protocol/
576,22.12.2015,Салават Юлаев,Динамо Мск,0:0 1:0 1:0,"Главные судьи: Антти Боман, Эдуард Одиньш","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Игорь Захаркин,Тренер: Харийс Витолиньш,14.0,26.0,15.0,23.0,13.0,20.0,8,12,11,8,8,9,0.0,0.0,9,3,7,3,6,1,7,8,3,4,5,2,7.0,14.0,11.0,15.0,8.0,7.0,3,3,1,0,3,3,0,1,1,0,0,1,http://www.khl.ru/game/309/46476/protocol/
570,11.12.2015,Торпедо,ЦСКА,0:1 0:0 0:2,"Главные судьи: Виктор Гашилов, Константин Оленин","Линейные судьи: Роман Шиханов, Константин Горденко",Тренер: Петерис Скудра,Тренер: Дмитрий Квартальнов,5.0,15.0,9.0,17.0,15.0,13.0,4,8,3,11,8,10,0.0,0.0,0,0,4,2,1,1,8,10,7,5,7,5,9.0,12.0,9.0,11.0,11.0,15.0,5,5,1,0,5,5,0,1,1,0,0,1,http://www.khl.ru/game/309/46465/protocol/
569,11.12.2015,Спартак,Салават Юлаев,0:0 0:1 3:0,"Главные судьи: Вячеслав Буланов, Денис Наумов","Линейные судьи: Сергей Шелянин, Дмитрий Сивов",Тренер: Герман Титов,Тренер: Игорь Захаркин,15.0,11.0,14.0,16.0,17.0,16.0,10,3,8,9,11,4,0.0,0.0,4,4,2,3,5,3,5,8,8,3,7,3,11.0,6.0,8.0,9.0,11.0,13.0,3,6,0,0,6,3,0,0,3,1,1,3,http://www.khl.ru/game/309/46468/protocol/
571,11.12.2015,Медвешчак,ХК Сочи,0:0 0:1 2:1 0:0 1:0,"Главные судьи: Сергей Кулаков, Анатолий Захаров","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Горди Дуайер,Тренер: Вячеслав Буцаев,10.0,21.0,12.0,17.0,18.0,19.0,5,11,10,10,10,12,5,0,3,3,2,1,3,5,4,3,2,2,1,3,7.0,9.0,16.0,11.0,16.0,15.0,4,5,1,1,5,4,1,1,1,1,1,1,http://www.khl.ru/game/309/46470/protocol/
575,22.12.2015,Металлург Мг,Витязь,0:1 1:0 3:1,"Главные судьи: Яков Деев, Павел Комаров","Линейные судьи: Евгений Литвинов, Станислав Раминг",Тренер: Илья Воробьёв,Тренер: Равиль Якубов,14.0,14.0,25.0,10.0,16.0,14.0,11,7,14,3,8,14,0.0,0.0,5,1,1,5,0,3,3,5,3,3,0,2,8.0,7.0,10.0,10.0,12.0,12.0,2,3,1,0,3,2,0,1,3,2,2,3,http://www.khl.ru/game/309/46475/protocol/
574,22.12.2015,Металлург Нк,Барыс,0:3 2:2 0:1,"Главные судьи: Денис Бондарь, Максим Сидоренко","Линейные судьи: Дмитрий Голяк, Андрей Матюша",Тренер: Николай Соловьёв,Тренер: Андрей Назаров,14.0,23.0,30.0,16.0,22.0,15.0,4,9,17,9,10,9,0.0,0.0,6,2,4,8,3,4,3,8,5,7,3,2,8.0,5.0,10.0,10.0,7.0,6.0,4,3,2,1,3,4,1,2,4,1,1,4,http://www.khl.ru/game/309/46473/protocol/
562,11.12.2015,Амур,Авангард,0:0 0:3 2:1,"Главные судьи: Рафаэль Кадыров, Эдуард Одиньш","Линейные судьи: Виктор Томилов, Дмитрий Парфёнов",Тренер: Андрей Николишин,Тренер: Евгений Корноухов,16.0,15.0,20.0,21.0,26.0,12.0,8,9,10,17,14,9,0.0,0.0,2,3,3,6,0,6,6,6,5,2,2,3,7.0,7.0,11.0,10.0,9.0,10.0,3,7,1,0,7,3,0,1,2,2,2,2,http://www.khl.ru/game/309/46461/protocol/
567,11.12.2015,СКА,Металлург Мг,1:0 2:2 2:1,"Главные судьи: Алексей Анисимов, Линус Элунд","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Сергей Зубов,Тренер: Илья Воробьёв,14.0,14.0,20.0,19.0,19.0,8.0,8,10,11,9,9,4,0.0,0.0,0,1,3,3,3,5,2,4,2,2,2,2,9.0,7.0,9.0,8.0,5.0,8.0,2,5,2,1,5,2,1,2,2,2,2,2,http://www.khl.ru/game/309/46464/protocol/
563,11.12.2015,Адмирал,Барыс,2:0 3:1 1:2,"Главные судьи: Алексей Раводин, Юрий Цыплаков","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Александр Андриевский,Тренер: Андрей Назаров,15.0,17.0,17.0,27.0,9.0,24.0,11,7,14,17,5,19,0.0,0.0,3,0,6,1,5,2,4,6,4,4,1,3,8.0,11.0,8.0,16.0,14.0,10.0,3,2,2,0,2,3,0,2,4,2,2,4,http://www.khl.ru/game/309/46462/protocol/
561,10.12.2015,Динамо Р,Нефтехимик,0:1 2:0 2:0,"Главные судьи: Сергей Беляев, Роман Щенёв","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Кари Хейккиля,Тренер: Владимир Крикунов,13.0,15.0,26.0,21.0,24.0,14.0,10,8,18,12,16,8,0.0,0.0,3,0,4,3,5,6,6,7,7,8,7,10,8.0,14.0,9.0,15.0,9.0,13.0,4,3,0,0,3,4,0,0,4,1,1,4,http://www.khl.ru/game/309/46460/protocol/
568,11.12.2015,Слован,Локомотив,0:1 0:0 0:0,"Главные судьи: Денис Бондарь, Павел Комаров","Линейные судьи: Дмитрий Голяк, Сергей Мисюрь",Тренер: Милош Ржига,Тренер: Алексей Кудашов,18.0,20.0,16.0,21.0,26.0,15.0,10,11,12,11,16,7,0.0,0.0,4,7,3,5,1,3,3,3,3,7,2,3,6.0,13.0,11.0,10.0,5.0,8.0,3,5,0,0,5,3,0,0,1,0,0,1,http://www.khl.ru/game/309/46466/protocol/
