id,timestamp,team1Name,team2Name,score,referees,linesmen,coachTeam1,coachTeam2,shotsPeriod1Team1,shotsPeriod1Team2,shotsPeriod2Team1,shotsPeriod2Team2,shotsPeriod3Team1,shotsPeriod3Team2,shotsOnGoalPeriod1Team1,shotsOnGoalPeriod1Team2,shotsOnGoalPeriod2Team1,shotsOnGoalPeriod2Team2,shotsOnGoalPeriod3Team1,shotsOnGoalPeriod3Team2,shotsOnGoalOvertimeTeam1,shotsOnGoalOvertimeTeam2,blockedShotsPeriod1Team1,blockedShotsPeriod1Team2,blockedShotsPeriod2Team1,blockedShotsPeriod2Team2,blockedShotsPeriod3Team1,blockedShotsPeriod3Team2,hitsPeriod1Team1,hitsPeriod1Team2,hitsPeriod2Team1,hitsPeriod2Team2,hitsPeriod3Team1,hitsPeriod3Team2,faceoffsWonPeriod1Team1,faceoffsWonPeriod1Team2,faceoffsWonPeriod2Team1,faceoffsWonPeriod2Team2,faceoffsWonPeriod3Team1,faceoffsWonPeriod3Team2,powerplayTimesTeam1,powerplayTimesTeam2,powerplayScoredTimesTeam1,powerplayScoredTimesTeam2,penaltykillTimesTeam1,penaltykillTimesTeam2,penaltykillAgainstTimesTeam1,penaltykillAgainstTimesTeam2,scored5vs5Team1,scored5vs5Team2,against5vs5Team1,against5vs5Team2,url
362,28.10.2015,Северсталь,Витязь,1:3 0:0 1:0,"Главные судьи: Рафаэль Кадыров, Андрей Рогачёв","Линейные судьи: Александр Сысуев, Роман Шиханов",Тренер: Вацлав Сикора,Тренер: Олег Ореховский,17.0,22.0,38.0,12.0,21.0,6.0,10,16,17,2,8,4,0.0,0.0,4,4,4,11,1,5,4,5,4,3,8,3,11.0,9.0,10.0,11.0,10.0,10.0,1,3,0,0,3,1,0,0,3,2,2,3,http://www.khl.ru/game/309/46261/protocol/
365,28.10.2015,Торпедо,Салават Юлаев,1:0 0:0 1:2 0:1,"Главные судьи: Алексей Белов, Сергей Гусев","Линейные судьи: Сергей Шелянин, Дмитрий Сивов",Тренер: Петерис Скудра,Тренер: Игорь Захаркин,21.0,6.0,13.0,19.0,14.0,16.0,11,2,6,14,10,9,0,1,1,5,3,3,5,2,1,8,7,7,4,3,8.0,6.0,9.0,13.0,12.0,10.0,3,4,0,0,4,3,0,0,2,2,2,2,http://www.khl.ru/game/309/46265/protocol/
361,28.10.2015,Сибирь,Адмирал,2:0 0:0 0:0,"Главные судьи: Денис Наумов, Александр Соин","Линейные судьи: Станислав Раминг, Яков Палей",Тренер: Андрей Скабелка,Тренер: Александр Андриевский,7.0,28.0,19.0,19.0,18.0,12.0,6,16,12,13,8,8,0.0,0.0,8,0,1,4,4,3,4,8,4,8,4,2,11.0,10.0,12.0,9.0,12.0,9.0,2,4,1,0,4,2,0,1,1,0,0,1,http://www.khl.ru/game/309/46260/protocol/
368,29.10.2015,Трактор,ХК Сочи,3:0 2:3 0:0,"Главные судьи: Павел Овчинников, Владимир Букин","Линейные судьи: Никита Шалагин, Дмитрий Шишло",Тренер: Андрей Николишин,Тренер: Вячеслав Буцаев,24.0,30.0,20.0,17.0,17.0,28.0,13,17,13,7,11,14,0.0,0.0,9,5,5,4,8,2,6,9,9,9,5,7,13.0,7.0,13.0,11.0,10.0,6.0,5,5,1,1,5,5,1,1,4,2,2,4,http://www.khl.ru/game/309/46267/protocol/
364,28.10.2015,Слован,Лада,0:2 0:2 2:1,"Главные судьи: Сергей Беляев, Денис Бондарь","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Милош Ржига,Тренер: Артис Аболс,16.0,14.0,18.0,18.0,30.0,12.0,7,9,6,12,21,6,0.0,0.0,2,2,2,6,2,5,6,6,7,5,3,7,9.0,7.0,9.0,10.0,10.0,11.0,4,4,1,0,4,4,0,1,5,1,1,5,http://www.khl.ru/game/309/46263/protocol/
363,28.10.2015,Динамо Мн,Металлург Мг,2:3 2:1 2:0,"Главные судьи: Вячеслав Буланов, Алексей Раводин","Линейные судьи: Иван Назаров, Иван Сазонов",Тренер: Андрей Ковалёв,Тренер: Илья Воробьёв,23.0,9.0,18.0,9.0,11.0,21.0,15,6,13,6,9,9,0.0,0.0,1,2,2,2,5,0,2,5,3,2,1,3,12.0,9.0,10.0,12.0,6.0,9.0,2,3,2,2,3,2,2,2,4,2,2,4,http://www.khl.ru/game/309/46262/protocol/
359,28.10.2015,Авангард,Спартак,2:0 0:0 0:2 0:1,"Главные судьи: Эдуард Одиньш, Юрий Оскирко","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Евгений Корноухов,Тренер: Герман Титов,11.0,16.0,12.0,16.0,8.0,24.0,5,10,7,9,3,14,0,1,3,3,4,3,7,3,6,4,2,3,3,1,9.0,4.0,4.0,12.0,9.0,7.0,1,1,1,0,1,1,0,1,1,2,2,1,http://www.khl.ru/game/309/46258/protocol/
353,26.10.2015,ЦСКА,Северсталь,2:0 2:1 3:0,"Главные судьи: Артур Кулёв, Денис Бондарь","Линейные судьи: Антон Понамаренко, Никита Новиков",Тренер: Дмитрий Квартальнов,Тренер: Вацлав Сикора,27.0,7.0,22.0,10.0,18.0,12.0,14,4,11,6,13,9,0.0,0.0,2,6,1,5,2,4,5,6,9,14,7,6,8.0,10.0,12.0,4.0,10.0,12.0,8,5,3,1,5,8,1,3,4,0,0,4,http://www.khl.ru/game/309/46252/protocol/
357,27.10.2015,Динамо Р,Югра,4:0 2:1 1:0,"Главные судьи: Виктор Гашилов, Антонин Йерабек","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Кари Хейккиля,Тренер: Павел Езовских,21.0,13.0,21.0,20.0,17.0,18.0,15,3,14,12,11,9,0.0,0.0,5,3,2,1,3,3,6,5,1,6,3,4,13.0,7.0,12.0,10.0,16.0,6.0,6,2,1,0,2,6,0,1,6,1,1,6,http://www.khl.ru/game/309/46256/protocol/
360,28.10.2015,Барыс,СКА,1:1 1:1 2:0,"Главные судьи: Роман Гофман, Константин Оленин","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Андрей Назаров,Тренер: Сергей Зубов,16.0,19.0,16.0,15.0,18.0,17.0,10,12,15,7,9,13,0.0,0.0,4,5,3,1,0,1,3,3,4,1,3,1,9.0,7.0,8.0,14.0,6.0,7.0,2,5,1,1,5,2,1,1,3,1,1,3,http://www.khl.ru/game/309/46259/protocol/
373,26.10.2015,Барыс,Спартак,1:0 1:3 1:0 1:0,"Главные судьи: Сергей Гусев, Денис Наумов","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Андрей Назаров,Тренер: Герман Титов,11.0,15.0,22.0,17.0,12.0,7.0,8,7,15,11,8,3,2,1,3,0,0,5,3,3,5,7,5,2,5,2,6.0,5.0,14.0,5.0,11.0,7.0,2,2,1,1,2,2,1,1,2,2,2,2,http://www.khl.ru/game/309/46273/protocol/
355,27.10.2015,Нефтехимик,ХК Сочи,0:0 0:0 1:1 0:0 1:0,"Главные судьи: Яков Деев, Владислав Киселёв","Линейные судьи: Торнике Кучава, Алексей Медведев",Тренер: Владимир Крикунов,Тренер: Вячеслав Буцаев,22.0,11.0,10.0,29.0,20.0,16.0,15,6,6,17,11,8,3,3,3,8,2,6,4,5,7,0,4,2,4,2,12.0,10.0,10.0,20.0,17.0,8.0,5,1,1,0,1,5,0,1,0,1,1,0,http://www.khl.ru/game/309/46254/protocol/
358,28.10.2015,Металлург Нк,Амур,0:1 1:0 1:1 0:0 0:1,"Главные судьи: Павел Комаров, Ильдар Сафиуллов","Линейные судьи: Дмитрий Головлёв, Дмитрий Парфёнов",Тренер: Николай Соловьёв,Тренер: Сергей Шепелев,21.0,16.0,22.0,20.0,22.0,11.0,9,8,8,15,6,9,3,1,3,4,3,6,2,7,7,3,5,5,2,7,12.0,11.0,13.0,7.0,8.0,8.0,2,3,0,0,3,2,0,0,2,2,2,2,http://www.khl.ru/game/309/46257/protocol/
354,27.10.2015,Трактор,Локомотив,0:0 1:0 1:1,"Главные судьи: Евгений Гамалей, Роман Щенёв","Линейные судьи: Андрей Матюша, Сергей Мисюрь",Тренер: Андрей Николишин,Тренер: Алексей Кудашов,14.0,20.0,16.0,13.0,10.0,30.0,8,10,10,9,4,15,0.0,0.0,4,1,1,3,8,2,8,10,11,10,6,8,6.0,14.0,11.0,5.0,12.0,11.0,4,2,0,0,2,4,0,0,1,1,1,1,http://www.khl.ru/game/309/46253/protocol/
349,26.10.2015,Авангард,СКА,0:1 0:0 1:3,"Главные судьи: Алексей Анисимов, Кит Кавал","Линейные судьи: Яков Палей, Станислав Раминг",Тренер: Евгений Корноухов,Тренер: Сергей Зубов,12.0,14.0,15.0,23.0,16.0,13.0,7,7,8,11,8,10,0.0,0.0,6,1,4,4,3,4,5,5,1,0,1,4,12.0,8.0,10.0,12.0,11.0,10.0,4,4,1,0,4,4,0,1,2,1,1,2,http://www.khl.ru/game/309/46250/protocol/
351,26.10.2015,Салават Юлаев,Адмирал,2:3 2:2 1:1,"Главные судьи: Антти Боман, Алексей Васильев","Линейные судьи: Андрей Матюша, Александр Нестеров",Тренер: Игорь Захаркин,Тренер: Александр Андриевский,15.0,19.0,21.0,22.0,19.0,9.0,12,10,14,13,11,4,0.0,0.0,3,1,4,5,3,6,3,6,8,8,2,5,7.0,11.0,22.0,10.0,8.0,13.0,4,4,2,2,4,4,2,2,4,3,3,4,http://www.khl.ru/game/309/46249/protocol/
346,25.10.2015,Витязь,Локомотив,0:1 1:0 1:2,"Главные судьи: Эдуард Одиньш, Михаил Бутурлин","Линейные судьи: Антон Понамаренко, Иван Назаров",Тренер: Олег Ореховский,Тренер: Алексей Кудашов,14.0,24.0,12.0,20.0,8.0,22.0,9,17,5,10,5,14,0.0,0.0,3,2,3,5,4,3,10,4,10,7,9,6,7.0,11.0,14.0,5.0,4.0,14.0,5,4,2,0,4,5,0,2,1,1,1,1,http://www.khl.ru/game/309/46244/protocol/
352,26.10.2015,Динамо Мн,Слован,1:1 1:2 1:0 0:0 0:1,"Главные судьи: Эдуард Одиньш, Владимир Букин","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Андрей Ковалёв,Тренер: Милош Ржига,17.0,19.0,9.0,14.0,14.0,13.0,6,13,5,10,8,4,1,3,4,2,3,3,3,0,3,3,2,3,1,2,9.0,10.0,8.0,10.0,11.0,5.0,2,2,1,0,2,2,0,1,2,3,3,2,http://www.khl.ru/game/309/46251/protocol/
350,26.10.2015,Металлург Мг,Амур,2:0 0:0 1:0,"Главные судьи: Сергей Беляев, Александр Соин","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Илья Воробьёв,Тренер: Сергей Шепелев,15.0,16.0,14.0,22.0,11.0,20.0,9,9,8,10,7,11,0.0,0.0,2,3,6,1,2,3,10,7,10,6,7,8,14.0,5.0,3.0,13.0,9.0,7.0,3,7,2,0,7,3,0,2,1,0,0,1,http://www.khl.ru/game/309/46248/protocol/
345,25.10.2015,Ак Барс,Нефтехимик,0:0 1:1 0:0 0:0 1:0,"Главные судьи: Евгений Гамалей, Константин Оленин","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Зинэтула Билялетдинов,Тренер: Владимир Крикунов,25.0,17.0,25.0,21.0,25.0,16.0,16,8,9,13,13,7,3,2,4,3,1,9,6,8,6,4,5,3,3,5,7.0,12.0,17.0,14.0,13.0,5.0,5,6,1,0,6,5,0,1,1,0,0,1,http://www.khl.ru/game/309/46245/protocol/
347,25.10.2015,Динамо Мск,ХК Сочи,1:2 1:0 0:2,"Главные судьи: Антонин Йерабек, Алексей Раводин","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Харийс Витолиньш,Тренер: Вячеслав Буцаев,20.0,20.0,19.0,22.0,17.0,16.0,9,11,9,13,9,6,0.0,0.0,7,6,4,7,8,3,7,11,6,7,5,13,10.0,9.0,12.0,8.0,13.0,12.0,3,2,1,0,2,3,0,1,3,1,1,3,http://www.khl.ru/game/309/46246/protocol/
348,26.10.2015,Металлург Нк,Сибирь,0:0 1:0 0:2,"Главные судьи: Рафаэль Кадыров, Андрей Рогачёв","Линейные судьи: Дмитрий Головлёв, Дмитрий Парфёнов",Тренер: Николай Соловьёв,Тренер: Андрей Скабелка,17.0,22.0,15.0,24.0,23.0,15.0,9,15,8,9,8,7,0.0,0.0,3,5,7,1,3,3,2,7,8,5,5,5,8.0,10.0,11.0,15.0,9.0,10.0,7,2,1,0,2,7,0,1,1,1,1,1,http://www.khl.ru/game/309/46247/protocol/
339,23.10.2015,Медвешчак,Барыс,1:0 1:0 1:0,"Главные судьи: Сергей Беляев, Алексей Раводин","Линейные судьи: Сергей Мисюрь, Яков Палей",Тренер: Горди Дуайер,Тренер: Андрей Назаров,18.0,14.0,16.0,25.0,16.0,21.0,11,9,10,14,11,7,0.0,0.0,1,7,3,4,5,2,7,8,4,9,3,5,14.0,12.0,6.0,12.0,10.0,16.0,5,4,0,0,4,5,0,0,3,0,0,3,http://www.khl.ru/game/309/46238/protocol/
342,24.10.2015,Югра,СКА,1:2 0:1 1:1,"Главные судьи: Денис Бондарь, Алексей Белов","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Павел Езовских,Тренер: Сергей Зубов,14.0,24.0,20.0,12.0,11.0,12.0,9,15,12,6,5,8,0.0,0.0,4,3,4,2,1,3,2,3,0,3,3,4,4.0,19.0,8.0,10.0,7.0,10.0,4,3,1,0,3,4,0,1,3,2,2,3,http://www.khl.ru/game/309/46241/protocol/
344,25.10.2015,Лада,Трактор,2:0 0:2 2:0,"Главные судьи: Яков Деев, Ильдар Сафиуллов","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Артис Аболс,Тренер: Андрей Николишин,14.0,9.0,10.0,16.0,18.0,9.0,7,4,6,5,13,4,0.0,0.0,2,3,6,0,2,3,2,2,2,1,1,0,1.0,10.0,5.0,11.0,6.0,13.0,2,0,1,0,0,2,0,1,4,1,1,4,http://www.khl.ru/game/309/46243/protocol/
338,23.10.2015,Слован,Авангард,0:1 0:2 0:0,"Главные судьи: Виктор Гашилов, Денис Наумов","Линейные судьи: Станислав Раминг, Роман Шиханов",Тренер: Милош Ржига,Тренер: Евгений Корноухов,19.0,20.0,13.0,21.0,22.0,14.0,10,12,6,14,8,11,0.0,0.0,5,6,2,3,2,6,4,4,3,3,4,2,13.0,11.0,5.0,11.0,10.0,8.0,3,3,0,0,3,3,0,0,3,0,0,3,http://www.khl.ru/game/309/46236/protocol/
341,24.10.2015,Салават Юлаев,Йокерит,2:0 0:0 2:0,"Главные судьи: Вячеслав Буланов, Кит Кавал","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Игорь Захаркин,Тренер: Эркка Вестерлунд,21.0,23.0,20.0,28.0,18.0,23.0,9,17,9,16,7,10,0.0,0.0,4,7,7,7,6,7,6,3,8,2,2,7,8.0,10.0,7.0,7.0,6.0,13.0,6,6,2,0,6,6,0,2,2,0,0,2,http://www.khl.ru/game/309/46240/protocol/
337,23.10.2015,Динамо Мск,Локомотив,1:0 0:4 1:0,"Главные судьи: Алексей Анисимов, Максим Сидоренко","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Харийс Витолиньш,Тренер: Алексей Кудашов,15.0,22.0,22.0,18.0,21.0,3.0,11,9,12,13,11,2,0.0,0.0,6,8,5,6,1,6,13,8,3,3,7,3,9.0,13.0,12.0,17.0,9.0,9.0,4,6,1,1,6,4,1,1,3,1,1,3,http://www.khl.ru/game/309/46237/protocol/
343,24.10.2015,Автомобилист,Спартак,0:0 0:1 2:1 0:1,"Главные судьи: Рафаэль Кадыров, Роман Щенёв","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Андрей Разин,Тренер: Герман Титов,16.0,14.0,23.0,12.0,10.0,16.0,7,7,13,6,4,10,1,1,4,4,2,6,2,3,3,3,4,5,3,5,4.0,10.0,12.0,5.0,8.0,11.0,6,1,2,0,1,6,0,2,2,0,0,2,http://www.khl.ru/game/309/46242/protocol/
340,24.10.2015,Металлург Мг,Динамо Р,0:1 1:1 0:1,"Главные судьи: Юрий Цыплаков, Павел Овчинников","Линейные судьи: Андрей Матюша, Александр Нестеров",Тренер: Илья Воробьёв,Тренер: Кари Хейккиля,28.0,15.0,28.0,16.0,26.0,14.0,13,8,12,9,12,6,0.0,0.0,1,6,3,6,4,7,7,3,2,6,4,7,8.0,6.0,10.0,15.0,6.0,9.0,7,2,1,0,2,7,0,1,2,0,0,2,http://www.khl.ru/game/309/46239/protocol/
334,23.10.2015,Лада,Нефтехимик,0:0 1:1 2:1,"Главные судьи: Алексей Васильев, Эдуард Одиньш","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Артис Аболс,Тренер: Владимир Крикунов,17.0,11.0,14.0,22.0,18.0,15.0,7,4,9,10,10,8,0.0,0.0,1,2,3,0,1,2,1,2,0,1,0,3,12.0,6.0,10.0,12.0,10.0,9.0,3,4,0,0,4,3,0,0,3,2,2,3,http://www.khl.ru/game/309/46233/protocol/
336,23.10.2015,Витязь,ХК Сочи,1:0 1:1 1:0,"Главные судьи: Павел Комаров, Кит Кавал","Линейные судьи: Алексей Медведев, Никита Новиков",Тренер: Олег Ореховский,Тренер: Вячеслав Буцаев,16.0,19.0,12.0,30.0,16.0,34.0,8,14,7,19,13,13,0.0,0.0,4,7,9,1,9,0,10,8,14,6,9,4,9.0,11.0,14.0,11.0,13.0,10.0,3,2,0,0,2,3,0,0,2,0,0,2,http://www.khl.ru/game/309/46234/protocol/
333,23.10.2015,Адмирал,Динамо Мн,0:1 2:1 3:0,"Главные судьи: Антти Боман, Александр Сергеев","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Александр Андриевский,Тренер: Андрей Ковалёв,20.0,21.0,17.0,16.0,21.0,13.0,11,9,7,6,15,9,0.0,0.0,3,4,4,4,2,2,6,4,1,2,3,4,9.0,15.0,11.0,5.0,13.0,7.0,4,5,1,1,5,4,1,1,4,1,1,4,http://www.khl.ru/game/309/46232/protocol/
335,23.10.2015,Ак Барс,Трактор,2:0 2:0 1:1,"Главные судьи: Антонин Йерабек, Александр Соин","Линейные судьи: Торнике Кучава, Иван Сазонов",Тренер: Зинэтула Билялетдинов,Тренер: Андрей Николишин,30.0,9.0,24.0,15.0,18.0,12.0,20,5,16,8,7,7,0.0,0.0,2,6,3,3,1,9,4,3,6,5,2,2,6.0,12.0,13.0,10.0,9.0,7.0,3,2,1,0,2,3,0,1,4,1,1,4,http://www.khl.ru/game/309/46235/protocol/
330,22.10.2015,Салават Юлаев,Динамо Р,0:0 1:0 2:1,"Главные судьи: Эдуард Ибатулин, Роман Щенёв","Линейные судьи: Антон Понамаренко, Алексей Медведев",Тренер: Игорь Захаркин,Тренер: Кари Хейккиля,26.0,11.0,29.0,20.0,19.0,20.0,8,4,14,10,11,10,0.0,0.0,5,7,6,7,3,5,8,8,9,6,6,7,10.0,5.0,13.0,13.0,17.0,8.0,7,3,2,0,3,7,0,2,1,1,1,1,http://www.khl.ru/game/309/46227/protocol/
329,22.10.2015,Металлург Мг,Йокерит,1:0 0:2 1:1,"Главные судьи: Алексей Белов, Константин Оленин","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Илья Воробьёв,Тренер: Эркка Вестерлунд,28.0,18.0,21.0,22.0,26.0,9.0,11,12,12,16,13,7,0.0,0.0,5,8,6,4,0,9,10,5,4,0,1,3,5.0,11.0,10.0,7.0,5.0,7.0,5,4,2,0,4,5,0,2,1,2,2,1,http://www.khl.ru/game/309/46229/protocol/
331,22.10.2015,Югра,Спартак,0:2 1:1 1:2,"Главные судьи: Денис Бондарь, Сергей Кулаков","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Павел Езовских,Тренер: Герман Титов,16.0,12.0,16.0,18.0,16.0,16.0,8,6,9,11,11,11,0.0,0.0,2,6,2,4,1,2,1,1,5,1,1,1,9.0,7.0,5.0,9.0,8.0,11.0,4,7,3,2,7,4,2,3,2,0,0,2,http://www.khl.ru/game/309/46230/protocol/
332,23.10.2015,Амур,Торпедо,1:1 0:0 0:2,"Главные судьи: Роман Гофман, Андрей Рогачёв","Линейные судьи: Дмитрий Головлёв, Глеб Лазарев",Тренер: Сергей Шепелев,Тренер: Петерис Скудра,11.0,18.0,30.0,13.0,18.0,14.0,9,10,23,8,10,8,0.0,0.0,5,1,3,4,4,4,4,6,8,7,4,4,7.0,17.0,9.0,9.0,13.0,8.0,5,3,1,0,3,5,0,1,2,1,1,2,http://www.khl.ru/game/309/46231/protocol/
327,21.10.2015,Медвешчак,Авангард,0:1 0:0 0:0,"Главные судьи: Алексей Раводин, Александр Соин","Линейные судьи: Яков Палей, Сергей Мисюрь",Тренер: Горди Дуайер,Тренер: Евгений Корноухов,21.0,15.0,12.0,17.0,15.0,16.0,10,9,5,9,9,7,0.0,0.0,3,7,3,4,6,4,4,6,6,3,2,2,10.0,4.0,7.0,11.0,11.0,15.0,3,4,0,0,4,3,0,0,1,0,0,1,http://www.khl.ru/game/309/46226/protocol/
322,21.10.2015,Амур,Динамо Мн,1:0 2:0 1:2,"Главные судьи: Вячеслав Буланов, Андрей Рогачёв","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Сергей Шепелев,Тренер: Андрей Ковалёв,15.0,9.0,17.0,9.0,18.0,15.0,8,6,12,5,8,13,0.0,0.0,0,3,2,1,2,4,9,5,3,8,2,5,8.0,9.0,9.0,3.0,12.0,9.0,3,5,1,1,5,3,1,1,3,1,1,3,http://www.khl.ru/game/309/46221/protocol/
325,21.10.2015,Сибирь,ЦСКА,0:0 0:0 0:0 0:0 0:1,"Главные судьи: Антти Боман, Роман Гофман","Линейные судьи: Дмитрий Головлёв, Глеб Лазарев",Тренер: Андрей Скабелка,Тренер: Дмитрий Квартальнов,12.0,24.0,12.0,27.0,14.0,18.0,8,12,5,15,6,9,2,3,7,3,6,5,8,7,9,11,5,5,9,7,11.0,10.0,6.0,14.0,10.0,8.0,4,3,0,0,3,4,0,0,0,0,0,0,http://www.khl.ru/game/309/46224/protocol/
323,21.10.2015,Адмирал,Торпедо,0:2 2:4 1:2,"Главные судьи: Антонин Йерабек, Эдуард Одиньш","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Александр Андриевский,Тренер: Петерис Скудра,12.0,21.0,16.0,22.0,20.0,16.0,5,9,11,17,13,14,0.0,0.0,7,4,3,0,2,1,6,4,7,3,3,1,11.0,9.0,22.0,5.0,13.0,11.0,8,5,2,1,5,8,1,2,5,2,2,5,http://www.khl.ru/game/309/46222/protocol/
324,21.10.2015,Металлург Нк,Северсталь,0:1 2:1 2:2 0:1,"Главные судьи: Сергей Гусев, Юрий Цыплаков","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Николай Соловьёв,Тренер: Вацлав Сикора,18.0,25.0,20.0,20.0,27.0,22.0,7,14,9,11,13,8,0,3,3,5,3,6,1,7,2,2,5,5,8,5,11.0,8.0,8.0,9.0,8.0,8.0,7,5,2,0,5,7,0,2,1,4,4,1,http://www.khl.ru/game/309/46223/protocol/
321,20.10.2015,ХК Сочи,Йокерит,1:0 2:0 0:0,"Главные судьи: Ильдар Сафиуллов, Александр Сергеев","Линейные судьи: Торнике Кучава, Александр Отмахов",Тренер: Вячеслав Буцаев,Тренер: Эркка Вестерлунд,13.0,20.0,22.0,13.0,19.0,25.0,5,15,12,7,7,16,0.0,0.0,3,7,2,4,2,8,6,5,3,4,9,2,11.0,13.0,6.0,12.0,9.0,13.0,3,4,0,0,4,3,0,0,3,0,0,3,http://www.khl.ru/game/309/46219/protocol/
328,22.10.2015,Автомобилист,СКА,2:2 1:0 1:0,"Главные судьи: Михаил Бутурлин, Максим Сидоренко","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Андрей Разин,Тренер: Сергей Зубов,21.0,13.0,18.0,13.0,15.0,25.0,15,11,9,5,8,14,0.0,0.0,2,4,6,5,4,4,5,3,2,1,4,6,16.0,10.0,10.0,15.0,12.0,9.0,4,9,2,3,9,4,3,2,1,0,0,1,http://www.khl.ru/game/309/46228/protocol/
326,21.10.2015,Слован,Барыс,3:1 0:2 2:0,"Главные судьи: Евгений Гамалей, Денис Наумов","Линейные судьи: Станислав Раминг, Роман Шиханов",Тренер: Милош Ржига,Тренер: Андрей Назаров,15.0,17.0,33.0,23.0,26.0,12.0,7,14,17,14,16,4,0.0,0.0,6,3,9,11,4,6,2,4,3,4,2,3,10.0,11.0,13.0,16.0,10.0,16.0,5,2,2,0,2,5,0,2,4,1,1,4,http://www.khl.ru/game/309/46225/protocol/
314,19.10.2015,Витязь,Авангард,1:0 1:1 1:0,"Главные судьи: Сергей Кулаков, Андрей Рогачёв","Линейные судьи: Сергей Мисюрь, Яков Палей",Тренер: Олег Ореховский,Тренер: Евгений Корноухов,21.0,17.0,23.0,30.0,15.0,18.0,10,10,15,20,10,9,0.0,0.0,5,7,5,6,5,1,4,7,7,4,9,2,11.0,12.0,11.0,14.0,11.0,10.0,4,3,1,0,3,4,0,1,2,1,1,2,http://www.khl.ru/game/309/46213/protocol/
313,19.10.2015,Сибирь,Торпедо,1:0 2:0 1:1,"Главные судьи: Юрий Цыплаков, Сергей Гусев","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Андрей Скабелка,Тренер: Петерис Скудра,14.0,19.0,23.0,9.0,10.0,20.0,7,12,14,2,7,14,0.0,0.0,6,2,8,3,4,2,9,7,11,9,5,5,11.0,8.0,10.0,10.0,7.0,11.0,5,4,2,0,4,5,0,2,2,0,0,2,http://www.khl.ru/game/309/46212/protocol/
317,19.10.2015,Медвешчак,Югра,3:3 2:2 1:1 0:0 0:1,"Главные судьи: Павел Комаров, Александр Соин","Линейные судьи: Иван Назаров, Александр Нестеров",Тренер: Горди Дуайер,Тренер: Павел Езовских,27.0,20.0,23.0,11.0,26.0,15.0,18,14,13,6,15,10,1,1,4,3,4,1,3,4,8,4,4,7,2,6,15.0,6.0,10.0,6.0,13.0,10.0,4,4,1,1,4,4,1,1,5,5,5,5,http://www.khl.ru/game/309/46216/protocol/
319,20.10.2015,Нефтехимик,Лада,0:1 1:0 0:0 0:0 0:1,"Главные судьи: Алексей Белов, Сергей Беляев","Линейные судьи: Александр Сысуев, Виктор Томилов",Тренер: Владимир Крикунов,Тренер: Артис Аболс,9.0,26.0,20.0,13.0,26.0,11.0,4,18,11,5,13,7,4,2,5,2,4,5,2,6,4,9,11,7,9,8,7.0,19.0,7.0,11.0,14.0,6.0,1,2,0,0,2,1,0,0,1,1,1,1,http://www.khl.ru/game/309/46218/protocol/
