id,timestamp,team1Name,team2Name,score,referees,linesmen,coachTeam1,coachTeam2,shotsPeriod1Team1,shotsPeriod1Team2,shotsPeriod2Team1,shotsPeriod2Team2,shotsPeriod3Team1,shotsPeriod3Team2,shotsOnGoalPeriod1Team1,shotsOnGoalPeriod1Team2,shotsOnGoalPeriod2Team1,shotsOnGoalPeriod2Team2,shotsOnGoalPeriod3Team1,shotsOnGoalPeriod3Team2,shotsOnGoalOvertimeTeam1,shotsOnGoalOvertimeTeam2,blockedShotsPeriod1Team1,blockedShotsPeriod1Team2,blockedShotsPeriod2Team1,blockedShotsPeriod2Team2,blockedShotsPeriod3Team1,blockedShotsPeriod3Team2,hitsPeriod1Team1,hitsPeriod1Team2,hitsPeriod2Team1,hitsPeriod2Team2,hitsPeriod3Team1,hitsPeriod3Team2,faceoffsWonPeriod1Team1,faceoffsWonPeriod1Team2,faceoffsWonPeriod2Team1,faceoffsWonPeriod2Team2,faceoffsWonPeriod3Team1,faceoffsWonPeriod3Team2,powerplayTimesTeam1,powerplayTimesTeam2,powerplayScoredTimesTeam1,powerplayScoredTimesTeam2,penaltykillTimesTeam1,penaltykillTimesTeam2,penaltykillAgainstTimesTeam1,penaltykillAgainstTimesTeam2,scored5vs5Team1,scored5vs5Team2,against5vs5Team1,against5vs5Team2,url
316,19.10.2015,Слован,Автомобилист,0:0 1:1 2:2 0:0 1:0,"Главные судьи: Евгений Гамалей, Константин Оленин","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Милош Ржига,Тренер: Андрей Разин,13.0,13.0,25.0,11.0,17.0,10.0,10,6,16,8,11,7,1,1,5,1,4,3,4,1,1,5,4,4,3,3,14.0,8.0,15.0,11.0,10.0,8.0,6,5,2,0,5,6,0,2,3,1,1,3,http://www.khl.ru/game/309/46214/protocol/
318,20.10.2015,Салават Юлаев,Ак Барс,1:1 1:0 0:0,"Главные судьи: Алексей Анисимов, Виктор Гашилов","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Игорь Захаркин,Тренер: Зинэтула Билялетдинов,15.0,15.0,19.0,21.0,7.0,39.0,9,8,10,11,3,15,0.0,0.0,3,3,3,5,12,0,3,2,3,4,2,4,12.0,7.0,8.0,12.0,7.0,13.0,3,5,1,1,5,3,1,1,1,0,0,1,http://www.khl.ru/game/309/46217/protocol/
320,20.10.2015,Локомотив,Динамо Р,0:0 2:0 1:1,"Главные судьи: Артур Кулёв, Рафаэль Кадыров","Линейные судьи: Константин Горденко, Дмитрий Парфёнов",Тренер: Алексей Кудашов,Тренер: Кари Хейккиля,22.0,19.0,17.0,7.0,18.0,12.0,10,15,15,2,12,7,0.0,0.0,2,6,3,1,3,3,5,3,5,3,3,4,10.0,8.0,12.0,11.0,13.0,6.0,2,2,1,0,2,2,0,1,3,0,0,3,http://www.khl.ru/game/309/46220/protocol/
315,19.10.2015,Динамо Мск,Барыс,1:0 0:0 0:2,"Главные судьи: Алексей Васильев, Роман Щенёв","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Харийс Витолиньш,Тренер: Евгений Корешков,21.0,10.0,17.0,25.0,24.0,16.0,14,4,9,13,11,5,0.0,0.0,1,5,8,6,4,4,6,6,6,10,7,7,9.0,6.0,8.0,15.0,10.0,11.0,3,1,0,0,1,3,0,0,2,1,1,2,http://www.khl.ru/game/309/46215/protocol/
305,17.10.2015,Медвешчак,Автомобилист,0:0 1:1 1:1 0:1,"Главные судьи: Денис Бондарь, Павел Комаров","Линейные судьи: Иван Назаров, Александр Нестеров",Тренер: Горди Дуайер,Тренер: Андрей Разин,20.0,13.0,23.0,13.0,19.0,16.0,14,5,10,5,10,10,0,2,3,0,1,2,6,2,5,1,7,2,8,0,7.0,5.0,10.0,6.0,10.0,9.0,4,5,1,0,5,4,0,1,1,1,1,1,http://www.khl.ru/game/309/46204/protocol/
310,19.10.2015,Амур,Северсталь,1:0 1:1 0:2,"Главные судьи: Владислав Киселёв, Эдуард Одиньш","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Сергей Шепелев,Тренер: Вацлав Сикора,16.0,12.0,26.0,11.0,11.0,18.0,10,9,17,7,6,15,0.0,0.0,0,5,1,3,1,3,2,3,3,1,1,4,7.0,7.0,4.0,7.0,12.0,10.0,1,3,0,0,3,1,0,0,3,2,2,3,http://www.khl.ru/game/309/46209/protocol/
307,18.10.2015,Локомотив,Йокерит,0:0 1:1 2:0,"Главные судьи: Михаил Бутурлин, Алексей Раводин","Линейные судьи: Торнике Кучава, Никита Новиков",Тренер: Алексей Кудашов,Тренер: Эркка Вестерлунд,12.0,21.0,26.0,12.0,20.0,10.0,4,14,13,4,14,3,0.0,0.0,4,3,5,5,8,2,13,2,6,5,6,2,4.0,14.0,15.0,10.0,8.0,10.0,3,4,1,1,4,3,1,1,0,0,0,0,http://www.khl.ru/game/309/46207/protocol/
306,18.10.2015,Металлург Мг,Трактор,0:0 1:2 2:1 1:0,"Главные судьи: Алексей Анисимов, Денис Наумов","Линейные судьи: Константин Горденко, Дмитрий Парфёнов",Тренер: Илья Воробьёв,Тренер: Андрей Николишин,21.0,15.0,16.0,15.0,22.0,17.0,13,5,9,9,16,11,1,0,3,2,3,4,3,3,6,3,3,7,6,5,9.0,9.0,7.0,2.0,7.0,14.0,5,4,3,1,4,5,1,3,0,2,2,0,http://www.khl.ru/game/309/46205/protocol/
311,19.10.2015,Адмирал,ЦСКА,0:0 0:0 0:2,"Главные судьи: Антонин Йерабек, Вячеслав Буланов","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Александр Андриевский,Тренер: Дмитрий Квартальнов,15.0,12.0,15.0,18.0,12.0,12.0,7,8,11,9,8,8,0.0,0.0,2,3,5,2,2,3,12,7,3,6,5,1,10.0,7.0,12.0,15.0,7.0,10.0,3,4,0,0,4,3,0,0,2,0,0,2,http://www.khl.ru/game/309/46210/protocol/
309,18.10.2015,Спартак,Ак Барс,0:1 1:1 2:0,"Главные судьи: Антти Боман, Александр Сергеев","Линейные судьи: Алексей Медведев, Эдуард Метальников",Тренер: Герман Титов,Тренер: Зинэтула Билялетдинов,14.0,16.0,14.0,15.0,12.0,19.0,4,8,9,7,10,9,0.0,0.0,3,2,3,3,4,0,11,5,2,5,8,2,6.0,6.0,10.0,10.0,10.0,13.0,3,3,2,1,3,3,1,2,1,1,1,1,http://www.khl.ru/game/309/46208/protocol/
308,18.10.2015,СКА,Лада,1:0 0:1 1:0,"Главные судьи: Антон Лаврентьев, Виктор Гашилов","Линейные судьи: Никита Вилюгин, Евгений Литвинов",Тренер: Сергей Зубов,Тренер: Артис Аболс,19.0,20.0,17.0,14.0,12.0,14.0,13,11,12,8,6,9,0.0,0.0,5,2,6,4,4,2,8,2,3,5,4,2,9.0,7.0,13.0,4.0,7.0,13.0,4,4,1,1,4,4,1,1,1,0,0,1,http://www.khl.ru/game/309/46206/protocol/
312,19.10.2015,Металлург Нк,Динамо Мн,1:0 1:2 1:1 0:0 0:1,"Главные судьи: Владимир Букин, Яков Деев","Линейные судьи: Дмитрий Головлёв, Глеб Лазарев",Тренер: Николай Соловьёв,Тренер: Андрей Ковалёв,19.0,15.0,22.0,26.0,25.0,12.0,12,7,11,13,9,8,3,7,5,2,2,1,3,7,3,7,4,0,2,5,5.0,8.0,10.0,10.0,9.0,13.0,2,0,1,0,0,2,0,1,3,2,2,3,http://www.khl.ru/game/309/46211/protocol/
303,17.10.2015,Динамо Мск,Авангард,0:0 1:1 0:0 1:0,"Главные судьи: Антонин Йерабек, Алексей Белов","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Харийс Витолиньш,Тренер: Евгений Корноухов,10.0,22.0,18.0,16.0,17.0,13.0,3,13,9,7,8,6,3,0,7,4,5,6,7,4,10,8,7,4,3,2,8.0,10.0,10.0,10.0,7.0,9.0,4,3,1,0,3,4,0,1,1,1,1,1,http://www.khl.ru/game/309/46203/protocol/
298,17.10.2015,Амур,ЦСКА,1:0 1:1 1:1,"Главные судьи: Сергей Гусев, Юрий Цыплаков","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Сергей Шепелев,Тренер: Дмитрий Квартальнов,11.0,18.0,11.0,12.0,9.0,19.0,8,10,8,8,9,14,0.0,0.0,2,2,3,1,4,1,6,6,5,7,4,4,9.0,12.0,9.0,13.0,8.0,10.0,7,6,2,0,6,7,0,2,1,2,2,1,http://www.khl.ru/game/309/46197/protocol/
301,17.10.2015,Сибирь,Динамо Мн,1:0 0:1 1:1 0:1,"Главные судьи: Эдуард Одиньш, Владислав Киселёв","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Андрей Скабелка,Тренер: Андрей Ковалёв,17.0,23.0,14.0,19.0,18.0,17.0,7,16,9,8,10,7,3,2,3,3,6,1,5,2,2,5,8,3,5,2,8.0,8.0,11.0,5.0,8.0,8.0,2,2,1,0,2,2,0,1,2,1,1,2,http://www.khl.ru/game/309/46200/protocol/
300,17.10.2015,Металлург Нк,Торпедо,2:1 1:1 0:1 0:1,"Главные судьи: Сергей Беляев, Вячеслав Буланов","Линейные судьи: Андрей Матюша, Сергей Мисюрь",Тренер: Николай Соловьёв,Тренер: Петерис Скудра,27.0,12.0,22.0,22.0,8.0,17.0,18,11,14,10,2,11,2,2,3,3,4,2,5,1,9,2,5,7,10,3,7.0,9.0,11.0,7.0,10.0,8.0,2,2,1,1,2,2,1,1,2,2,2,2,http://www.khl.ru/game/309/46199/protocol/
302,17.10.2015,Витязь,Барыс,0:0 3:3 0:0 0:0 1:0,"Главные судьи: Юрий Оскирко, Александр Соин","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Олег Ореховский,Тренер: Евгений Корешков,20.0,30.0,20.0,23.0,21.0,20.0,14,18,14,14,12,8,3,1,7,1,4,5,8,5,9,5,8,7,6,4,6.0,15.0,15.0,11.0,6.0,12.0,4,6,2,1,6,4,1,2,1,2,2,1,http://www.khl.ru/game/309/46201/protocol/
304,17.10.2015,Слован,Югра,3:0 3:0 0:0,"Главные судьи: Алексей Васильев, Константин Оленин","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Милош Ржига,Тренер: Павел Езовских,22.0,16.0,18.0,12.0,15.0,9.0,13,11,12,4,13,4,0.0,0.0,5,4,5,5,1,3,5,5,0,5,3,1,11.0,9.0,14.0,8.0,11.0,6.0,6,2,0,0,2,6,0,0,6,0,0,6,http://www.khl.ru/game/309/46202/protocol/
299,17.10.2015,Адмирал,Северсталь,0:3 0:0 1:1,"Главные судьи: Владимир Букин, Яков Деев","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Александр Андриевский,Тренер: Вацлав Сикора,19.0,11.0,29.0,12.0,23.0,10.0,7,6,18,12,17,7,0.0,0.0,4,5,0,3,2,3,10,5,5,2,5,1,7.0,10.0,16.0,9.0,16.0,8.0,2,5,1,0,5,2,0,1,3,1,1,3,http://www.khl.ru/game/309/46198/protocol/
297,16.10.2015,ХК Сочи,Трактор,0:0 2:2 0:0 0:0 0:1,"Главные судьи: Евгений Гамалей, Роман Щенёв","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Вячеслав Буцаев,Тренер: Андрей Николишин,28.0,7.0,26.0,15.0,17.0,13.0,13,2,12,8,9,5,3,1,1,5,4,3,3,3,4,12,10,4,7,4,8.0,5.0,14.0,14.0,12.0,6.0,4,5,1,1,5,4,1,1,1,1,1,1,http://www.khl.ru/game/309/46194/protocol/
291,15.10.2015,Сибирь,Северсталь,2:1 1:0 0:1,"Главные судьи: Сергей Беляев, Вячеслав Буланов","Линейные судьи: Андрей Матюша, Сергей Мисюрь",Тренер: Андрей Скабелка,Тренер: Вацлав Сикора,15.0,22.0,13.0,11.0,11.0,13.0,11,15,6,7,6,8,0.0,0.0,1,2,2,4,2,4,2,2,4,2,2,4,7.0,13.0,11.0,8.0,7.0,10.0,4,6,2,1,6,4,1,2,1,1,1,1,http://www.khl.ru/game/309/46190/protocol/
292,15.10.2015,Витязь,Автомобилист,0:0 0:1 1:0 0:0 0:1,"Главные судьи: Виктор Гашилов, Рафаэль Кадыров","Линейные судьи: Алексей Медведев, Иван Сазонов",Тренер: Олег Ореховский,Тренер: Андрей Разин,11.0,21.0,18.0,23.0,16.0,8.0,5,14,13,9,11,7,2,2,4,3,9,3,0,4,9,7,7,8,8,8,11.0,7.0,8.0,6.0,4.0,15.0,2,4,0,0,4,2,0,0,1,1,1,1,http://www.khl.ru/game/309/46191/protocol/
289,14.10.2015,Динамо Р,Салават Юлаев,2:1 1:1 0:3,"Главные судьи: Сергей Гусев, Владимир Букин","Линейные судьи: Александр Сироткин, Иван Назаров",Тренер: Кари Хейккиля,Тренер: Игорь Захаркин,18.0,17.0,18.0,17.0,13.0,19.0,10,10,12,9,6,9,0.0,0.0,6,5,4,1,4,3,5,3,1,1,5,2,9.0,12.0,6.0,11.0,8.0,9.0,2,3,2,1,3,2,1,2,3,2,2,3,http://www.khl.ru/game/309/46188/protocol/
294,16.10.2015,Металлург Мг,Салават Юлаев,0:2 2:3 2:1,"Главные судьи: Антти Боман, Алексей Раводин","Линейные судьи: Роман Шиханов, Станислав Раминг",Тренер: Майк Кинэн,Тренер: Игорь Захаркин,31.0,18.0,18.0,15.0,24.0,19.0,19,11,11,10,15,11,0.0,0.0,5,5,1,5,4,3,6,6,4,4,12,5,8.0,14.0,13.0,9.0,6.0,14.0,5,6,2,0,6,5,0,2,4,4,4,4,http://www.khl.ru/game/309/46193/protocol/
290,15.10.2015,Металлург Нк,ЦСКА,0:0 0:1 0:0,"Главные судьи: Алексей Белов, Владислав Киселёв","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Николай Соловьёв,Тренер: Дмитрий Квартальнов,14.0,16.0,18.0,17.0,23.0,15.0,6,7,12,9,16,11,0.0,0.0,4,4,3,2,1,8,7,5,6,6,5,6,4.0,13.0,14.0,10.0,11.0,9.0,5,3,1,0,3,5,0,1,0,0,0,0,http://www.khl.ru/game/309/46189/protocol/
296,16.10.2015,СКА,Ак Барс,1:1 0:1 0:1,"Главные судьи: Алексей Анисимов, Антонин Йерабек","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Андрей Назаров,Тренер: Зинэтула Билялетдинов,22.0,21.0,13.0,31.0,20.0,16.0,10,12,8,22,11,10,0.0,0.0,5,6,4,2,3,4,2,2,3,5,1,0,12.0,11.0,9.0,15.0,9.0,15.0,7,4,1,0,4,7,0,1,2,1,1,2,http://www.khl.ru/game/309/46196/protocol/
293,15.10.2015,Динамо Мск,Югра,0:0 2:0 0:0,"Главные судьи: Денис Бондарь, Юрий Цыплаков","Линейные судьи: Дмитрий Головлёв, Александр Нестеров",Тренер: Харийс Витолиньш,Тренер: Павел Езовских,28.0,14.0,23.0,18.0,17.0,11.0,19,8,13,8,5,4,0.0,0.0,2,3,5,7,2,8,8,5,5,4,0,6,12.0,10.0,18.0,6.0,12.0,9.0,5,6,0,0,6,5,0,0,2,0,0,2,http://www.khl.ru/game/309/46192/protocol/
295,16.10.2015,Локомотив,Нефтехимик,1:0 3:1 0:1,"Главные судьи: Павел Овчинников, Сергей Кулаков","Линейные судьи: Алексей Медведев, Иван Сазонов",Тренер: Алексей Кудашов,Тренер: Владимир Крикунов,11.0,22.0,25.0,22.0,17.0,16.0,9,9,13,9,7,7,0.0,0.0,8,0,4,6,6,2,9,6,5,8,4,4,8.0,12.0,9.0,12.0,15.0,8.0,3,3,1,0,3,3,0,1,4,1,1,4,http://www.khl.ru/game/309/46195/protocol/
281,13.10.2015,Динамо Мск,Автомобилист,1:0 0:1 1:1 1:0,"Главные судьи: Владислав Киселёв, Андрей Рогачёв","Линейные судьи: Никита Вилюгин, Евгений П. Литвинов",Тренер: Харийс Витолиньш,Тренер: Андрей Разин,18.0,12.0,18.0,9.0,14.0,3.0,10,7,4,5,3,2,1,1,4,3,3,8,0,6,14,8,8,7,7,3,11.0,10.0,8.0,10.0,9.0,10.0,3,2,1,0,2,3,0,1,2,1,1,2,http://www.khl.ru/game/309/46181/protocol/
284,14.10.2015,Барыс,Амур,1:2 1:0 0:1,"Главные судьи: Павел Комаров, Ильдар Сафиуллов","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Евгений Корешков,Тренер: Сергей Шепелев,15.0,13.0,21.0,17.0,12.0,13.0,9,8,11,8,8,6,0.0,0.0,3,3,2,2,3,3,6,1,0,0,3,0,11.0,6.0,14.0,5.0,9.0,11.0,2,2,1,0,2,2,0,1,3,1,1,3,http://www.khl.ru/game/309/46183/protocol/
283,14.10.2015,Авангард,Адмирал,1:1 2:2 2:2 0:0 1:0,"Главные судьи: Антти Боман, Сергей Кулаков","Линейные судьи: Андрей Матюша, Сергей Мисюрь",Тренер: Евгений Корноухов,Тренер: Александр Андриевский,24.0,12.0,22.0,16.0,20.0,22.0,17,8,14,10,8,9,3,2,1,4,4,3,7,7,3,3,2,4,5,2,9.0,9.0,10.0,20.0,14.0,7.0,7,1,3,0,1,7,0,3,2,4,4,2,http://www.khl.ru/game/309/46182/protocol/
287,14.10.2015,Спартак,СКА,0:0 1:1 0:2,"Главные судьи: Константин Оленин, Алексей Раводин","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Герман Титов,Тренер: Андрей Назаров,19.0,17.0,9.0,17.0,11.0,17.0,10,10,5,4,4,11,0.0,0.0,5,2,2,0,2,3,1,5,3,1,2,1,5.0,16.0,12.0,10.0,6.0,7.0,6,4,2,0,4,6,0,2,1,1,1,1,http://www.khl.ru/game/309/46187/protocol/
288,14.10.2015,ХК Сочи,Нефтехимик,1:1 0:0 0:0 0:0 1:0,"Главные судьи: Эдуард Ибатулин, Михаил Бутурлин","Линейные судьи: Никита Шалагин, Дмитрий Шишло",Тренер: Вячеслав Буцаев,Тренер: Владимир Крикунов,10.0,19.0,9.0,14.0,19.0,13.0,5,14,6,5,10,7,5,4,2,3,7,2,1,2,6,3,7,3,6,1,13.0,8.0,9.0,7.0,10.0,7.0,6,9,1,0,9,6,0,1,0,1,1,0,http://www.khl.ru/game/309/46185/protocol/
282,13.10.2015,Торпедо,Динамо Мн,1:0 0:0 1:1,"Главные судьи: Вячеслав Буланов, Константин Оленин","Линейные судьи: Никита Новиков, Торнике Кучава",Тренер: Петерис Скудра,Тренер: Любомир Покович,15.0,10.0,10.0,9.0,10.0,17.0,10,4,5,6,8,7,0.0,0.0,4,4,1,3,5,0,1,4,7,6,4,3,10.0,5.0,7.0,12.0,10.0,6.0,4,5,0,0,5,4,0,0,2,1,1,2,http://www.khl.ru/game/309/46179/protocol/
285,14.10.2015,Йокерит,Металлург Мг,0:0 3:0 1:2,"Главные судьи: Тобиас Верли, Алексей Анисимов","Линейные судьи: Александр Отмахов, Александр Сысуев",Тренер: Эркка Вестерлунд,Тренер: Майк Кинэн,29.0,19.0,15.0,29.0,21.0,26.0,9,9,10,11,10,13,0.0,0.0,1,10,8,1,3,2,5,3,1,3,3,2,8.0,5.0,10.0,7.0,11.0,9.0,4,3,1,0,3,4,0,1,3,2,2,3,http://www.khl.ru/game/309/46184/protocol/
286,14.10.2015,Локомотив,Трактор,0:0 2:0 1:0,"Главные судьи: Алексей Васильев, Яков Деев","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Алексей Кудашов,Тренер: Андрей Николишин,19.0,13.0,30.0,13.0,12.0,11.0,10,9,18,5,5,4,0.0,0.0,1,6,2,3,5,5,7,3,3,6,4,5,5.0,11.0,8.0,9.0,10.0,6.0,1,1,0,0,1,1,0,0,3,0,0,3,http://www.khl.ru/game/309/46186/protocol/
275,12.10.2015,СКА,ХК Сочи,1:1 0:0 0:1,"Главные судьи: Алексей Белов, Андрей Рогачёв","Линейные судьи: Евгений Юдин, Максим Берсенёв",Тренер: Андрей Назаров,Тренер: Вячеслав Буцаев,14.0,15.0,13.0,21.0,27.0,22.0,6,8,8,14,13,15,0.0,0.0,4,4,6,5,4,8,9,1,6,4,1,2,10.0,9.0,8.0,9.0,7.0,16.0,7,7,1,0,7,7,0,1,1,1,1,1,http://www.khl.ru/game/309/46175/protocol/
278,13.10.2015,Лада,Медвешчак,1:1 0:0 4:1,"Главные судьи: Рафаэль Кадыров, Александр Сергеев","Линейные судьи: Дмитрий Головлёв, Дмитрий Парфёнов",Тренер: Артис Аболс,Тренер: Горди Дуайер,15.0,19.0,19.0,19.0,14.0,17.0,6,13,9,14,7,10,0.0,0.0,4,2,2,2,8,0,4,1,0,5,1,1,12.0,14.0,8.0,12.0,10.0,14.0,5,7,2,1,7,5,1,2,3,1,1,3,http://www.khl.ru/game/309/46177/protocol/
279,13.10.2015,Ак Барс,Слован,0:0 0:1 0:0,"Главные судьи: Алексей Раводин, Денис Наумов","Линейные судьи: Роман Шиханов, Станислав Раминг",Тренер: Зинэтула Билялетдинов,Тренер: Милош Ржига,15.0,15.0,14.0,20.0,24.0,7.0,12,6,9,15,12,5,0.0,0.0,3,1,3,6,2,8,8,1,7,4,5,2,13.0,8.0,10.0,7.0,10.0,8.0,3,3,0,0,3,3,0,0,1,0,0,1,http://www.khl.ru/game/309/46180/protocol/
277,12.10.2015,Динамо Р,Металлург Мг,0:0 0:1 1:1,"Главные судьи: Сергей Гусев, Александр Соин","Линейные судьи: Александр Сироткин, Иван Назаров",Тренер: Кари Хейккиля,Тренер: Майк Кинэн,11.0,17.0,17.0,24.0,17.0,44.0,7,8,8,15,5,24,0.0,0.0,6,1,3,5,5,3,3,4,0,2,1,1,7.0,5.0,7.0,8.0,9.0,15.0,3,5,1,1,5,3,1,1,1,0,0,1,http://www.khl.ru/game/309/46176/protocol/
273,12.10.2015,Трактор,Нефтехимик,0:0 1:1 0:2,"Главные судьи: Алексей Анисимов, Юрий Цыплаков","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Андрей Николишин,Тренер: Владимир Крикунов,20.0,16.0,14.0,19.0,22.0,26.0,10,9,6,11,9,14,0.0,0.0,4,3,5,3,4,3,6,7,6,7,10,8,6.0,8.0,11.0,14.0,8.0,8.0,2,5,0,0,5,2,0,0,3,1,1,3,http://www.khl.ru/game/309/46170/protocol/
274,12.10.2015,Йокерит,Салават Юлаев,1:1 0:3 0:1,"Главные судьи: Роман Гофман, Тобиас Верли","Линейные судьи: Яков Палей, Александр Отмахов",Тренер: Эркка Вестерлунд,Тренер: Игорь Захаркин,17.0,17.0,26.0,17.0,16.0,13.0,7,8,14,13,6,9,0.0,0.0,3,3,0,2,1,4,4,4,5,3,0,5,16.0,5.0,18.0,6.0,16.0,5.0,5,3,1,0,3,5,0,1,5,0,0,5,http://www.khl.ru/game/309/46173/protocol/
280,13.10.2015,Витязь,Югра,0:0 1:0 0:0,"Главные судьи: Сергей Беляев, Антон Лаврентьев","Линейные судьи: Максим Берсенёв, Евгений Юдин",Тренер: Олег Ореховский,Тренер: Павел Езовских,28.0,15.0,20.0,26.0,16.0,22.0,21,12,14,13,9,14,0.0,0.0,1,6,9,4,5,1,5,6,4,8,7,4,8.0,8.0,7.0,5.0,13.0,13.0,5,3,0,0,3,5,0,0,1,0,0,1,http://www.khl.ru/game/309/46178/protocol/
276,12.10.2015,Спартак,Локомотив,0:1 0:1 0:0,"Главные судьи: Виктор Гашилов, Павел Овчинников","Линейные судьи: Никита Вилюгин, Евгений П. Литвинов",Тренер: Герман Титов,Тренер: Алексей Кудашов,14.0,7.0,24.0,20.0,13.0,5.0,14,5,8,16,6,3,0.0,0.0,0,2,3,4,0,5,1,2,1,0,1,1,7.0,10.0,11.0,8.0,7.0,6.0,2,3,0,0,3,2,0,0,2,0,0,2,http://www.khl.ru/game/309/46174/protocol/
269,11.10.2015,Ак Барс,Медвешчак,1:0 0:0 1:0,"Главные судьи: Вячеслав Буланов, Алексей Васильев","Линейные судьи: Глеб Лазарев, Александр Нестеров",Тренер: Зинэтула Билялетдинов,Тренер: Горди Дуайер,20.0,13.0,19.0,9.0,15.0,10.0,11,6,8,5,10,3,0.0,0.0,3,5,2,7,2,4,11,6,8,5,2,1,3.0,8.0,8.0,6.0,9.0,6.0,1,4,0,0,4,1,0,0,2,0,0,2,http://www.khl.ru/game/309/46169/protocol/
266,10.10.2015,Спартак,ХК Сочи,2:0 0:2 2:1,"Главные судьи: Эдуард Одиньш, Антонин Йерабек","Линейные судьи: Яков Палей, Александр Отмахов",Тренер: Герман Титов,Тренер: Вячеслав Буцаев,20.0,20.0,22.0,20.0,6.0,17.0,12,9,13,15,3,8,0.0,0.0,5,2,3,3,1,2,6,1,1,2,6,5,9.0,13.0,15.0,12.0,8.0,13.0,8,4,3,1,4,8,1,3,1,0,0,1,http://www.khl.ru/game/309/46164/protocol/
267,11.10.2015,Лада,Слован,1:0 1:1 0:0,"Главные судьи: Евгений Гамалей, Константин Оленин","Линейные судьи: Дмитрий Сивов, Сергей Шелянин",Тренер: Артис Аболс,Тренер: Милош Ржига,15.0,16.0,19.0,14.0,15.0,23.0,9,9,9,9,8,13,0.0,0.0,4,3,2,2,6,5,5,13,6,10,0,2,10.0,8.0,7.0,11.0,10.0,9.0,6,3,2,0,3,6,0,2,0,1,1,0,http://www.khl.ru/game/309/46166/protocol/
270,11.10.2015,ЦСКА,Динамо Мн,1:0 0:1 1:0,"Главные судьи: Антонин Йерабек, Антти Боман","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Дмитрий Квартальнов,Тренер: Любомир Покович,20.0,21.0,18.0,28.0,10.0,14.0,9,7,11,16,6,5,0.0,0.0,7,5,4,6,4,1,6,4,7,5,2,3,15.0,12.0,13.0,10.0,9.0,10.0,6,3,0,0,3,6,0,0,1,1,1,1,http://www.khl.ru/game/309/46168/protocol/
268,11.10.2015,Северсталь,Торпедо,0:1 1:0 0:0 0:1,"Главные судьи: Владимир Букин, Алексей Раводин","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Вацлав Сикора,Тренер: Петерис Скудра,13.0,15.0,19.0,11.0,9.0,9.0,9,10,11,4,1,5,1,1,2,2,2,4,4,2,3,3,5,1,3,5,4.0,10.0,11.0,13.0,11.0,5.0,5,2,1,0,2,5,0,1,1,0,0,1,http://www.khl.ru/game/309/46167/protocol/
